"","Season","Name","Team","Position","Started","Games","FantasyPoints","Minutes","FieldGoalsMade","FieldGoalsAttempted","FieldGoalsPercentage","EffectiveFieldGoalsPercentage","TwoPointersMade","TwoPointersAttempted","TwoPointersPercentage","ThreePointersMade","ThreePointersAttempted","ThreePointersPercentage","FreeThrowsMade","FreeThrowsAttempted","FreeThrowsPercentage","OffensiveRebounds","DefensiveRebounds","Rebounds","OffensiveReboundsPercentage","DefensiveReboundsPercentage","TotalReboundsPercentage","Assists","Steals","BlockedShots","Turnovers","PersonalFouls","Points","TrueShootingAttempts","TrueShootingPercentage","PlayerEfficiencyRating","AssistsPercentage","StealsPercentage","BlocksPercentage","TurnOversPercentage","UsageRatePercentage","PlusMinus","DoubleDoubles","TripleDoubles","combine_year","POS","HEIGHT","WEIGHT","BMI","BODY.FAT","STANDING.REACH","WINGSPAN","HAND.LENGTH","HAND.WIDTH","STANDING.VERTICAL","MAX.VERTICAL","LANE.AGILITY","SHUTTLE.RUN","THREE.QUARTER.SPRINT","BENCH.PRESS","WINGSPAN.HEIGHT.RATIO","STANDING.TOUCH","MAX.TOUCH"
"42",2009,"Bobby Brown","MIN","PG",0,68,407,649,98.3,250.9,27.3,31.8,66.9,160.3,29.1,31.4,90.6,24.1,23.7,30,55.1,6.8,26.5,36.2,0.8,2.3,1.6,81.5,14.6,1.5,43.9,66.2,251.6,264.1,33.2,4.5,14.6,0.6,0.1,6.9,14.9,0,0,0,2007,"PG",71,170,23.71,6.6,95.5,76,NA,NA,32.5,41,11.27,NA,3.25,3,1.07,128,136.5
"43",2009,"Sean May","CHA","PF",0,24,127.4,209,27.2,68.3,27.7,28.4,26.5,67.6,27.3,0.5,0.5,69.7,6.8,13.9,48.8,13.9,34.2,48.1,4,13.9,6.9,4.9,2.4,1.9,18.1,22.3,64.8,74.4,30.3,3.1,2.7,0.4,0.5,13.6,14.6,0,0.5,0,2005,"PF",79,258.8,29.15,NA,105,85.25,NA,NA,30,33,11.04,NA,3.29,12,1.079,135,138
"44",2009,"Adam Morrison","LAL","SF",0,52,251.3,496,55.8,155.4,25,30,33.5,88.5,26.3,22.3,66.9,23.2,11.8,16,51.5,12.5,43.2,55.8,0.8,3.8,2.1,28.6,4.4,1.9,22.3,53.7,145.7,162.5,31.2,2.9,3.9,0.2,0.1,5.9,11.5,0,0,0,2006,"SF",78.5,198,22.59,6.8,105,82,NA,NA,25.5,30.5,11.46,NA,3.37,11,1.045,130.5,135.5
"45",2009,"Trenton Hassell","BKN","SF",0,53,341.3,763,59.9,133.1,31.4,31.7,58.5,127.6,32,1,3.9,17.4,13.9,17.4,55.8,34.8,66.9,101.8,2.6,5.1,3.9,35.5,14.6,11.2,20.9,64.1,135.2,140.8,33.5,3.5,3.4,0.5,0.6,6.3,4.8,0,0,0,2001,"SG/SF",76.25,205,24.79,5.3,99.5,80,NA,NA,35.5,37.5,11.57,NA,3.29,12,1.049,135,137
"46",2009,"Patrick O'Bryant","TOR","C",0,39,155.2,177,31.4,58.5,37.4,37.4,31.4,57.2,38.3,0,1,0,5.3,13.9,38.3,6.3,36.9,46,2.9,16.8,10.6,5.3,2.4,13.2,15.3,42.5,70.4,64.7,37.8,5.9,3.5,0.5,2.8,13.4,14.5,0,0,0,2006,"C",83,249,25.41,10,113,89.75,NA,NA,26.5,30,12.68,NA,3.63,13,1.081,139.5,143
"47",2009,"Malik Hairston","SA","SF",0,15,81.6,108,16.7,34.2,34.2,34.2,16.7,33.5,34.8,0,0.5,0,1,3.4,19.9,5.3,11.8,19.5,4.2,6.3,5.2,6.3,2.9,3.4,5.8,13.2,34.8,36.3,33.5,5.7,6.7,1,1.6,13,14,0,0,0,2008,"SG",76.25,204,24.67,6.9,103.5,81,NA,NA,30.5,38,11.33,NA,3.08,13,1.062,134,141.5
"48",2009,"Mardy Collins","LAC","SG",0,48,397.2,620,73.2,172.2,29.6,31.6,64.1,150.6,29.7,6.3,21.6,29.2,19.5,32.1,42.4,21.6,53,74.6,1.1,3.7,2.2,77.4,21.6,4.9,40.4,55.8,174.9,186.3,32.8,4.8,12.1,0.6,0.2,12.4,11.2,0,0.5,0,2006,"PG/SG",76.25,224,27.08,10,103,82,NA,NA,31.5,37.5,12,NA,3.27,9,1.075,134.5,140.5
"49",2009,"Jason Hart","DEN","PG",0,40,150,242,20.9,65.5,22.2,22.2,20.9,61.3,23.8,0,2.9,0,12.5,16,54.6,6.3,23,32.1,1.2,4.1,2.4,33.5,5.8,1.9,15.3,27.2,54.4,72.6,26.1,3.4,12.8,0.6,0.2,12.2,11.1,0,0,0,2000,"PG",73.75,181,23.39,NA,97.5,78,NA,NA,29.5,33.5,11.7,NA,3.34,9,1.058,127,131
"50",2009,"Fred Jones","LAC","PG",0,52,608.6,1042,89.9,220.9,28.4,34.3,52.3,118.5,30.7,37.6,102.5,25.6,46,56.5,56.8,16,71.8,87.8,0.5,3,1.5,131,36.9,5.3,46,78.1,263.5,245.8,37.4,5.2,11.7,0.6,0.1,11,6,0,0.5,0,2002,"SG",74.25,218,27.8,NA,100,84,NA,NA,33.5,37.5,11.12,NA,3.13,NA,1.131,133.5,137.5
"51",2009,"Dee Brown","PHO","PG",0,19,96,182,12.5,34.2,25.6,31.3,5.3,17.4,30.7,3.4,16.7,20.4,1.5,2.4,41.8,3.4,15.3,20.2,1.6,4.6,3.1,25.1,4.9,0,11.8,19.5,32.1,35.7,31.4,3.3,12.2,0.9,0,17.4,5.6,0,0,0,2005,"PG/SG",71,179,24.96,NA,94,74,NA,NA,NA,NA,NA,NA,NA,NA,1.042,NA,NA
"52",2009,"DeMarcus Nelson","GS","PG",0,13,75.5,118,16.7,37.6,30.9,30.9,16.7,35.5,32.8,0,1.5,0,2.4,6.8,24.9,2.9,12.5,16.7,1.9,5.6,3.7,6.3,4.4,1,10.5,16.7,36.9,41.9,30.8,3.5,5.5,1.3,0.4,13.9,13.2,0,0,0,2008,"PG/SG",73,198,26.12,4.5,98.5,82,NA,NA,34.5,38.5,10.54,NA,3.13,19,1.123,133,137
"53",2009,"Tarence Kinsey","CLE","SF",0,50,114.7,192,21.6,48.1,31.3,34.4,16.7,35.5,32.8,3.4,12.5,27.1,23,26.5,60.5,4.9,19.5,26.5,2.2,5.6,4,4.9,5.8,0,15.3,23.7,71.1,59.7,41.5,5.3,2.7,1.1,0,14.2,12.9,0,0,0,2006,"SG/SF",76.75,179,21.36,4.1,100.5,78.75,NA,NA,29,35.5,10.67,NA,3.3,5,1.026,129.5,136
"54",2009,"Anthony Roberson","CHI","PG",0,29,132,192,30.7,83.6,25.6,33.1,12.5,27.2,32.2,18.1,56.5,22.4,2.4,2.4,69.7,2.9,11.2,15.3,1.2,3.2,2.2,13.9,4.9,0.5,3.9,12.5,82.9,85.2,34,6,5.6,0.9,0.1,3,14.8,0,0,0,2005,"PG",72.75,178.8,23.75,NA,95,74.75,NA,NA,31.5,37,11.17,NA,3.19,14,1.027,126.5,132
"55",2009,"Demetris Nichols","NY","SF",0,4,6.3,7,1.5,4.4,23.2,23.2,1.5,3.4,29.9,0,1,0,0.5,1,34.8,0,1,1,0,11.2,3.9,0.5,0,0.5,0,0.5,3.4,4.8,24.4,4.6,6,0,2.5,0,21.7,0,0,0,2007,"SF",78,211,24.38,6.2,105,84.25,NA,NA,28.5,32.5,10.39,NA,3.38,16,1.08,133.5,137.5
"56",2009,"Mike Taylor","LAC","PG",0,51,384.3,537,76.7,186.1,28.7,30.2,67.6,158.2,29.8,6.3,27.9,22.7,39,56.5,48.2,15.3,45.3,60.6,0.9,3.6,2.1,73.9,25.1,0,50.9,58.5,201.4,210.9,33.3,5.1,13.8,0.8,0,13.5,15,0,0,0,2008,"PG/SG",72.75,166.2,22.08,3.8,98,79.25,NA,NA,31,39,10.98,NA,3.08,2,1.089,129,137
"57",2009,"Andre Brown","CHA","PF",0,4,11.8,29,0.5,3.4,6.9,6.9,0.5,3.4,6.9,0,0,0,1,1,69.7,3.4,2.4,5.8,14.7,10.4,12.5,0.5,0.5,0,2.4,4.4,1.9,3.8,17.4,-0.7,1.7,0.6,0,27.1,10.3,0,0,0,2004,"PF/C",80,236,25.92,6,107,83,NA,NA,32,35.5,11.7,NA,3.22,18,1.038,139,142.5
"58",2009,"Joe Alexander","MIL","SF",0,59,359,499,71.1,170.8,29,31.3,59.9,138.7,30.1,11.2,32.1,24.3,40.4,57.9,48.7,30.7,49.5,80.2,3.4,6,4.6,29.3,10.5,20.2,36.2,74.6,193.8,196.2,34.4,5.2,4.6,0.5,1.6,10.9,14.6,0,0,0,2008,"SF/PF",79.25,220,24.63,5.8,106,83.5,NA,NA,32.5,38.5,11.33,NA,2.99,24,1.054,138.5,144.5
"59",2009,"Sean Singletary","CHA","PG",0,37,121.6,210,21.6,59.2,25.4,29.6,14.6,41.8,24.4,4.9,17.4,27.9,12.5,14.6,59.7,4.9,17.4,24.4,1.9,4.5,3.3,20.2,5.3,0,16,31.4,62.7,65.7,33.4,3.5,6.2,0.9,0,13.7,11.9,0,0,0,2008,"PG",71,183.8,25.63,4.2,95,76.5,NA,NA,26,NA,NA,NA,NA,18,1.077,121,NA
"60",2009,"Travis Diener","IND","PG",0,55,371.6,501,51.6,124.8,28.8,37.8,19.5,42.5,32,32.1,82.2,27.2,5.8,10.5,55.8,2.9,55.8,59.9,0.4,6,3.2,85,18.1,2.4,14.6,29.3,143.6,129.4,38.7,10.2,16.7,0.9,0.2,4.9,6.1,0,0,0,2005,"PG/SG",71.75,165.2,22.56,NA,93.5,71.75,NA,NA,24.5,31,10.85,NA,3.26,1,1,118,124.5
"61",2009,"Marko Jaric","MEM","SF",0,53,248.1,421,33.5,101.1,23.1,25.9,25.8,81.5,22,5.3,19.5,27.4,20.2,28.6,49.3,16,29.3,45.3,2.2,4.2,3.2,51.6,20.2,5.3,34.2,43.2,94.8,113.6,29.1,3.5,13.2,1.2,0.7,16.1,11.5,0,0,0,2000,"SG/SF",78.5,210,23.96,NA,104,81,NA,NA,27.5,33,11.32,NA,3.28,NA,1.032,131.5,137
"62",2009,"Javaris Crittenton","WAS","PG",0,63,524.4,818,91.3,198.6,32.1,32.3,89.9,188.2,33.3,1,10.5,6.5,36.9,64.1,40.1,39.7,76.7,116.4,2.8,5.7,4.2,104.6,27.9,2.9,57.2,70.4,220.9,226.9,33.9,5.1,14.6,0.9,0.2,14,11.4,0,0.5,0,2007,"PG",75,194,24.25,4.5,98,77.5,NA,NA,32.5,38,11.6,NA,3.32,11,1.033,130.5,136
"63",2009,"Othello Hunter","ATL","PF",0,16,44.8,63,5.3,13.9,38.3,38.3,5.3,13.9,38.3,0,0,0,0,2.4,0,4.4,10.5,16.7,5.6,13.4,10.7,0.5,1,2.4,1,5.3,15.3,15.5,34.8,5.9,0.8,0.6,2,4,6,0,0,0,2008,"SF/PF",78.5,220,25.1,6.4,109.5,87,NA,NA,28,34.5,11.51,NA,3.18,7,1.108,137.5,144
"64",2009,"Mouhamed Sene","NY","C",0,6,28.4,20,2.9,4.4,46.5,46.5,2.9,4.4,46.5,0,0,0,3.9,4.9,55.8,2.4,4.4,6.8,14,26.1,20,0,0.5,1.5,1.9,1,13.9,6.5,51.6,24.3,0,0.9,3.8,16,19.2,0,0,0,2006,"C",83,237,24.19,6.6,113,92.5,NA,NA,28.5,31,12.52,NA,3.38,7,1.114,141.5,144
"65",2009,"Eddie Gill","MIL","PG",0,6,26.7,30,2.9,4.4,46.5,54.2,1.9,2.9,46.5,1,1.5,46.5,0,0,0,0,1.9,1.9,0,5.6,2.7,5.3,1.5,0.5,2.4,4.9,6.8,4.4,54.2,11.3,28.6,1.8,0.9,24.9,10.2,0,0,0,2000,"PG",71.75,176,24.03,NA,93,76,NA,NA,35,38.5,11.12,NA,3.18,13,1.059,128,131.5
"66",2009,"Joe Crawford","NY","SF",0,2,12.1,15,1.5,4.9,20.9,27.9,1,2.9,23.2,0.5,1.9,17.4,1,1,69.7,0.5,1.5,1.9,2.3,10.4,4.7,0.5,0.5,0,0,1,4.4,5.3,28.5,5.7,3.2,1.1,0,0,14.5,0,0,0,2008,"SG",75,213,26.62,7.6,99.5,77.75,NA,NA,31,36,11.67,NA,3.22,13,1.037,130.5,135.5
"67",2010,"Kareem Rush","LAC","SF",0,7,25.7,50,3.1,8.5,32,32,2.3,6.2,33,0.8,2.3,29.3,0,0,0,0.8,3.9,4.6,0.9,5.6,2.9,3.1,1.5,2.3,2.3,6.2,7,8.5,36,4,7.3,1,1.4,18.8,8.2,0,0,0,2002,"SG/SF",76.75,199,23.75,NA,103.5,81.75,NA,NA,26,30,11.86,NA,3.22,15,1.065,129.5,133.5
"68",2010,"Marcus Haislip","SA","PF",0,1,1.5,2,0.8,0.8,88,88,0.8,0.8,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.5,0.8,88,16.4,0,0,0,0,11.1,0,0,0,2002,"PF",80.5,221,23.97,NA,107,84,NA,NA,33.5,36.5,11.35,NA,3.21,8,1.043,140.5,143.5
"69",2010,"J.R. Giddens","BOS","SG",0,10,15.1,31,1.5,3.9,35.2,35.2,1.5,3.1,44,0,0.8,0,2.3,3.1,66,0,4.6,4.6,0,18.8,8.5,1.5,1.5,0,3.1,2.3,5.4,5.2,44,3.8,5.9,2.3,0,32.7,12.8,0,0,0,2008,"SG",76,208,25.32,5.4,103,83.25,NA,NA,NA,NA,NA,NA,NA,10,1.095,NA,NA
"70",2010,"Steven Hunter","MEM","PF",0,9,41,62,4.6,11.4,40.7,40.7,4.6,11.4,40.7,0,0,0,5.4,12.3,44,5.4,8.5,15.8,10,15.9,13,0,0.8,3.9,4.6,4.6,16.7,16.9,44,7.4,0,0.5,4,21,13.4,0,0,0,2001,"PF/C",82.25,224,23.28,5.3,108,88,NA,NA,30.5,38.5,11.99,NA,3.15,11,1.07,138.5,146.5
"71",2010,"Marcus Williams","MEM","PG",0,13,124.5,184,19.4,59,28.9,30.2,17.6,42.2,36.7,1.5,16.7,8.1,7,15,46.6,2.3,15,17.6,1.3,7.4,4.3,39.6,4.6,0,15,8.5,48.4,65.5,32.5,6,27.1,1.1,0,16.4,16.7,0,0,0,2006,"PG",74,215,27.6,12.4,97.5,79,NA,NA,24.5,28,11.3,NA,3.4,4,1.068,122,125.5
"72",2010,"Coby Karl","CLE","SF",0,2,1.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,68,34.8,0,0,0,0.8,0,0,0,0,-7.1,0,0,0,88,13.9,0,0,0,2007,"PG/SG",75,204,25.5,5.4,99.5,83,NA,NA,32,34.5,11.57,NA,3.41,9,1.107,131.5,134
"73",2010,"Primoz Brezec","PHI","C",0,2,7.1,11,0,4.6,0,0,0,4.6,0,0,0,0,0,0,0,3.1,1.5,4.6,30.2,15.8,23.1,0,0,0.8,0,3.1,0,4.6,0,-5,0,0,4.6,0,18,0,0,0,2000,"C",84.75,243,23.78,NA,110,86,NA,NA,26,29.5,11.53,NA,3.55,NA,1.015,136,139.5
"74",2011,"Kris Humphries","BKN","PF",0,57,2114.1,2312,335.4,637.2,84,84,335.4,637.2,84,0,0,0,146.9,214,109.7,249.1,595.7,844.8,20.1,49.8,34.7,95.8,35.1,84.6,100.6,201.2,817.7,731.4,89.3,28.1,11.6,2.1,7.3,19.3,27.1,0,27.1,0,2004,"PF",80.25,238,25.98,6.7,106.5,84.5,NA,NA,29.5,36,11.33,NA,3.2,22,1.053,136,142.5
"75",2011,"DeJuan Blair","SA","C",0,55,1782.6,1900,333.8,656.4,81.3,81.3,333.8,653.2,81.6,0,5.1,0,81.4,123,105.7,231.6,384.9,616.4,23,36.3,29.8,89.4,102.2,41.5,127.8,225.2,749,710.5,84.2,27.9,12.2,7.1,3.9,24.3,32.5,0,20.8,0,2009,"PF",77.25,276.6,32.58,12,106.5,86,NA,NA,26,33,11.5,NA,3.45,18,1.113,132.5,139.5
"76",2011,"Andrew Bogut","MIL","C",0,47,2612.4,2683,423.2,868.8,77.8,77.8,423.2,864,78.3,0,7.7,0,119.8,289.1,66.1,244.3,616.4,860.8,16.5,43.9,29.8,146.9,46.3,217.2,134.1,250.7,966.2,996,77.5,26.4,16.2,2.4,10.4,19,31.6,0,30.3,0,2005,"PF/C",83,250.6,25.57,NA,110.5,87,NA,NA,27.5,33.5,12.06,NA,3.51,13,1.048,138,144
"77",2011,"Brandon Rush","IND","SG",0,43,1173.5,1918,252.3,579.7,69.5,82.7,154.9,346.5,71.4,97.4,233.2,66.8,99,129.4,122.2,39.9,206,245.9,5.9,18.8,11.3,67.1,38.3,39.9,79.8,135.7,701.1,636.6,88,18.2,14.1,2.6,3.8,17.8,26.6,0,0,0,2005,"SG/SF",77,211.4,25.07,NA,104.5,83.25,NA,NA,32.5,35,11.33,NA,3.31,0,1.081,137,139.5
"78",2011,"Derrick Rose","CHI","PG",0,54,3617.8,3272,777.7,1756.7,70.7,76.5,650,1384.6,74.9,127.8,372.1,54.8,453.5,539.8,134.1,86.2,292.3,378.5,7.9,16.2,10.7,699.5,86.2,54.3,303.4,148.5,2136.8,1994.2,85.6,36.3,64.3,3.5,3.2,21.1,51.4,0,27.1,2.6,2008,"PG",73.5,196,25.51,4.6,98.5,80,NA,NA,34.5,40,11.69,NA,3.05,10,1.088,133,138.5
"79",2011,"Kirk Hinrich","ATL","SG",0,45,1541.7,2194,282.7,637.2,70.9,78.4,220.4,472.7,74.4,62.3,164.5,60.5,148.5,169.3,140.1,24,170.9,194.8,3.3,14.6,13.5,313,84.6,15.3,126.2,180.5,776.1,711.7,87,21.5,36.1,5.3,0.8,24,29,0,7.7,0,2003,"PG/SG",74.75,186,23.4,5.3,98.5,78,NA,NA,29,33.5,10.98,NA,3.1,10,1.043,127.5,132
"80",2011,"Amar'e Stoudemire","NY","C",0,54,3755,3188,851.2,1665.7,81.6,82.4,836.8,1635.3,81.8,14.4,30.3,75.7,527,667.5,126,226.8,514.2,741,12.8,29,20.9,238,86.2,193.2,293.8,311.4,2243.8,1959.4,91.5,39.8,22.3,3.4,11.1,20.8,50,0,35.1,0,2002,"PF",80.5,233,25.28,NA,108.5,85.75,NA,NA,32,35.5,11.19,NA,3.25,12,1.065,140.5,144
"81",2011,"Devin Harris","UTA","PG",0,54,2471.5,2731,413.6,983.8,67.1,71.5,359.3,801.7,71.5,54.3,182.1,47.6,413.6,491.9,134.3,22.4,190,212.4,2.5,13.5,12,658,86.2,10.2,250.7,212.4,1295.2,1200.2,86.2,28.1,62.3,4.3,0.5,27.6,39.2,0,14.4,0,2004,"PG",73.75,170,21.97,5.3,98.5,79.5,NA,NA,30.5,37,11.03,NA,3.19,5,1.078,129,135.5
"82",2011,"Charlie Villanueva","DET","PF",0,55,1698.2,2079,378.5,857.6,70.4,84.8,225.2,466.3,77.1,153.3,391.3,62.6,118.2,153.3,123.1,59.1,311.4,370.5,8.3,30.5,17.2,60.7,54.3,52.7,79.8,226.8,1028.5,925,88.8,24.8,13.2,3.6,5.2,12.7,36.5,0,10.2,0,2005,"SF/PF",81,236.6,25.35,NA,109,84.25,NA,NA,26,31,10.86,NA,3.3,11,1.04,135,140
"83",2011,"Kevin Love","MIN","PF",0,58,4023.3,3392,635.6,1347.9,75.4,82.6,514.2,1063.6,77.1,121.4,284.3,68.2,565.3,653.2,138.3,440.8,1002.9,1443.7,22.2,53.3,37.3,234.8,57.5,33.5,201.2,196.4,1957.9,1635.3,95.7,41.4,18.6,2.1,1.9,17.5,36.7,0,84.6,0,2008,"PF",79.75,255,28.19,12.9,106,83.25,NA,NA,29.5,35,11.17,NA,3.22,18,1.044,135.5,141
"84",2011,"James Jones","MIA","SG",0,56,977.5,1838,175.7,424.8,66.1,94.9,24,60.7,63.1,151.7,364.1,66.6,65.5,73.5,142.3,27.1,169.3,196.4,4.6,16,15.7,52.7,35.1,24,24,153.3,568.5,457.1,99.3,17.7,11,2.6,2.6,12.7,19.6,0,0,0,2003,"SF",79.25,218,24.4,6.7,107.5,86.5,NA,NA,30.5,33,11.18,NA,3.19,9,1.091,138,140.5
"85",2011,"Austin Daye","DET","PF",0,48,1041.4,1448,198,483.9,65.3,77.9,119.8,301.8,63.4,78.3,182.1,68.7,71.9,97.4,117.9,63.9,204.4,268.3,13,28.7,17.9,62.3,36.7,31.9,57.5,158.1,546.2,526.8,82.7,19.6,11.2,3.5,4.5,15.7,30.5,0,0,0,2009,"SF/PF",81.75,191.8,20.18,5.5,110,86.75,NA,NA,25,28,12.11,NA,3.55,0,1.061,135,138
"86",2011,"Beno Udrih","SAC","PG",0,55,2211.7,2993,444,908.7,78.1,84.8,367.3,696.3,84.3,76.7,212.4,57.7,228.4,265.1,137.5,49.5,241.1,290.7,4.6,15.2,14.1,397.7,102.2,11.2,153.3,199.6,1193,1025.3,92.9,25.3,33.8,4.5,0.7,20.8,27.6,0,7.7,0,2004,"PG",74.5,199,25.21,9.3,98,76.5,NA,NA,NA,NA,NA,NA,NA,2,1.027,NA,NA
"87",2011,"Matt Bonner","SA","C",0,41,914.6,1456,174.1,359.3,77.3,102.8,59.1,132.6,71.2,115,226.8,81,30.3,41.5,116.7,55.9,169.3,225.2,11.6,20.8,14.2,52.7,20.8,27.1,24,99,493.5,377.6,104.3,22.5,13.8,1.9,3.3,15.2,20.3,0,0,0,2003,"SF/PF",80.5,242,26.25,13.6,105.5,80.75,NA,NA,27,32,11.52,NA,3.32,20,1.003,132.5,137.5
"88",2011,"Reggie Williams","GS","SF",0,56,1368.3,1934,306.6,656.4,74.6,89.4,186.8,373.7,79.8,119.8,282.7,67.7,146.9,188.4,124.6,54.3,183.7,238,7.9,17.7,11.1,143.7,28.7,7.7,79.8,161.3,879.9,739.3,95,24.2,18.1,1.9,0.5,15.6,29.9,0,0,0,2008,"SG",75.25,199,24.71,5.3,103,81.25,NA,NA,31.5,36.5,11.32,NA,3.07,15,1.08,134.5,139.5
"89",2011,"Willie Green","NO","SG",0,54,1118.7,1848,301.8,659.6,73.1,79.7,247.5,493.5,80.2,54.3,166.1,52.2,84.6,107,126.3,25.6,166.1,191.6,4.3,17.2,15.9,75.1,35.1,16,68.7,167.7,742.6,706.6,83.8,17.5,11.3,2.7,1.9,14.1,32.1,0,0,0,2003,"PG/SG",74.5,201,25.46,8,100,79.25,NA,NA,28.5,28.5,11.86,NA,3.19,13,1.064,128.5,128.5
"90",2011,"Channing Frye","PHO","PF",0,55,2148,2863,408.8,924.7,70.6,87.7,212.4,437.6,77.5,196.4,487.1,64.4,87.8,111.8,125.5,70.3,496.7,566.9,7.3,31.9,18.4,102.2,55.9,91,81.4,324.2,1101.9,973.9,90.4,21.7,13.7,2.5,6,12.3,26.7,0,15.3,0,2005,"PF/C",81.5,243.6,25.78,NA,110.5,86.5,NA,NA,27.5,31,11.6,NA,3.38,19,1.061,138,141.5
"91",2011,"Nick Young","WAS","SG",0,52,1968.1,2624,536.6,1191.4,71.9,81.6,392.9,838.4,74.9,143.7,352.9,65,257.1,308.2,133.2,36.7,198,234.8,4,14.3,13.1,105.4,57.5,24,108.6,185.3,1474,1327,88.6,25.5,11.6,2.9,1.8,12.1,39.1,0,0,0,2007,"SG/SF",77,206,24.43,6.8,100.5,84,NA,NA,39.5,40.5,11,NA,3.25,6,1.091,140,141
"92",2011,"Jason Richardson","ORL","SF",0,56,2228,2943,536.6,1196.2,71.7,85.1,335.4,675.5,79.2,201.2,520.6,61.8,158.1,198,127.4,81.4,306.6,388.1,8.3,19.2,12.2,158.1,84.6,11.2,99,175.7,1432.5,1283.3,89.1,25.5,13.8,3.7,0.7,11.4,34.1,0,2.6,0,2001,"SG/SF",76.75,213,25.42,5.3,102.5,83.5,NA,NA,32.5,39.5,11.75,NA,3.12,15,1.088,135,142
"93",2011,"Danny Granger","IND","SF",0,55,2883.9,3176,626,1448.5,69,79.1,444,971,73,182.1,477.5,60.8,391.3,467.9,133.5,94.2,399.2,493.5,8.4,22,13.7,242.7,97.4,73.5,239.6,250.7,1825.4,1654.4,88.2,28.5,21.5,4,4.2,20.2,42.5,0,12.8,0,2005,"SF",79.5,225.4,25.07,NA,103,85.5,NA,NA,31,34,10.84,NA,3.34,10,1.075,134,137
"94",2011,"Chase Budinger","HOU","SF",0,57,1410,1722,290.7,678.7,68.4,79.7,193.2,375.3,82.2,97.4,303.4,51.3,110.2,132.6,132.7,65.5,257.1,322.6,11,27.1,17,116.6,44.7,19.2,68.7,124.6,788.9,737,85.4,25.2,17.4,3.4,2,13.6,33.2,0,0,0,2009,"SG/SF",78.25,206.4,23.7,10,101,79,NA,NA,29.5,38.5,11.08,NA,3.24,10,1.01,130.5,139.5
"95",2011,"D.J. Augustin","CHA","PG",0,56,2386.1,3012,439.2,1004.5,69.8,80.8,301.8,627.6,76.8,137.3,376.9,58.1,285.9,316.2,144.4,41.5,210.8,252.3,4.2,13.4,12.8,547.8,54.3,7.7,158.1,170.9,1301.6,1143.6,90.9,26.9,50.6,2.5,0.3,19.4,32.3,0,12.8,0,2008,"PG",70,171.5,24.61,8.1,94.5,75.5,NA,NA,28.5,35,11.27,NA,3.07,2,1.079,123,129.5
"96",2011,"Darrell Arthur","MEM","PF",0,57,1453.1,1800,338.6,653.2,82.7,82.7,338.6,650,83.2,0,5.1,0,123,158.1,124.2,132.6,238,370.5,13.7,25.2,19.4,49.5,60.7,47.9,83,252.3,800.1,722.7,88.5,25.3,11.5,4.5,5.5,16.4,32.1,0,5.1,0,2008,"PF",79.5,216,24.03,7.3,107,82.75,NA,NA,28.5,30,12.18,NA,3.14,12,1.041,135.5,137
"97",2011,"Jordan Farmar","BKN","PG",0,50,1451.8,1875,261.9,678.7,61.6,75.5,143.7,359.3,63.9,118.2,319.4,59.1,89.4,111.8,127.8,19.2,153.3,172.5,3,15.8,14,349.7,65.5,5.1,148.5,132.6,731.4,727.9,80.2,20.9,52,4.8,0.3,27.1,35.2,0,7.7,0,2006,"PG",72.75,171,22.71,4.4,94.5,75,NA,NA,33.5,42,11.07,NA,3.17,11,1.031,128,136.5
"98",2011,"Tyrus Thomas","CHA","PF",0,34,1215.2,1172,225.2,474.3,75.9,75.9,225.2,471.1,76.3,0,5.1,0,153.3,188.4,130,102.2,212.4,314.6,16.7,34.5,25.6,39.9,44.7,89.4,94.2,145.3,603.7,557.2,86.6,31.2,10.3,5.3,15.9,23.1,41.5,0,10.2,0,2006,"SF/PF",79.25,217,24.29,5.6,108,87,NA,NA,34,39.5,11.36,NA,3.2,8,1.098,142,147.5
"99",2011,"Michael Beasley","MIN","SF",0,50,2431,2632,645.2,1400.6,73.6,77.1,579.7,1223.3,75.7,65.5,177.3,58.9,238,321,118.3,126.2,330.6,456.7,13.1,22.6,15.2,172.5,54.3,63.9,206,258.7,1593.8,1541.8,82.6,26.9,19.5,2.6,4.7,18.8,45,0,12.8,0,2008,"SF/PF",79,239,26.92,7.7,107,84.25,NA,NA,30,35,11.06,NA,3.24,19,1.066,137,142
"100",2011,"Solomon Jones","IND","PF",0,37,532.6,776,75.1,178.9,67.1,67.1,75.1,177.3,67.6,0,2.6,0,63.9,94.2,108.3,68.7,99,167.7,15.7,22.3,19,46.3,16,33.5,51.1,134.1,214,220.3,77.6,15.7,14.3,2.7,7.9,30.1,24.9,0,0,0,2006,"PF/C",80.5,224,24.3,7.4,109,88.75,NA,NA,32,39,11.27,NA,3.3,6,1.102,141,148
"101",2011,"Shane Battier","MEM","SF",0,60,2020.2,2927,293.8,651.6,72,88.8,156.5,292.3,85.6,137.3,359.3,61,81.4,124.6,104.4,87.8,359.3,447.2,8.6,22.2,13.8,242.7,91,116.6,102.2,202.8,806.5,706.4,91.2,21.2,19.1,4.1,7.1,20.2,19.6,0,5.1,0,2001,"SF/PF",80.25,229,25,9.3,105,82.5,NA,NA,29.5,33,10.95,NA,3.3,12,1.028,134.5,138
